"TOA5","Pinyon3","CR1000X","12171","CR1000X.Std.03.02","CPU:PinyonSensorsDec11.CR1X","539","Table2"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C_Min","PTemp_C_TMn","PTemp_C_Max","PTemp_C_TMx","AirTC_Max","AirTC_TMx","AirTC_Min","AirTC_TMn","RH_Max","RH_TMx","RH_Min","RH_TMn"
"TS","RN","Volts","Deg C","","Deg C","","Deg C","","Deg C","","%","","%",""
"","","Min","Min","TMn","Max","TMx","Max","TMx","Min","TMn","Max","TMx","Min","TMn"
"2019-12-12 00:00:00",0,12.85,4.399,"2019-12-11 23:00:00",13.08,"2019-12-11 17:10:00",6.629,"2019-12-11 23:30:00",3.54,"2019-12-11 18:10:00",66.56,"2019-12-11 19:20:00",46.5,"2019-12-11 23:30:00"
"2019-12-13 00:00:00",1,12.83,3.036,"2019-12-12 07:10:00",29.99,"2019-12-12 11:40:00",15.45,"2019-12-12 09:40:00",3.355,"2019-12-12 06:20:00",69.53,"2019-12-12 20:00:00",25.76,"2019-12-12 09:40:00"
"2019-12-14 00:00:00",2,12.84,4.957,"2019-12-13 02:30:00",30.88,"2019-12-13 11:50:00",21.09,"2019-12-13 13:40:00",6.43,"2019-12-13 00:30:00",61.78,"2019-12-13 23:50:00",27.05,"2019-12-13 10:10:00"
"2019-12-15 00:00:00",3,12.85,7.299,"2019-12-15 00:00:00",26.77,"2019-12-14 12:40:00",15.53,"2019-12-14 12:20:00",5.481,"2019-12-14 21:20:00",85,"2019-12-14 21:20:00",30.4,"2019-12-14 12:50:00"
"2019-12-16 00:00:00",4,12.84,-0.355,"2019-12-16 00:00:00",25.16,"2019-12-15 12:30:00",10.37,"2019-12-15 13:40:00",-2.123,"2019-12-15 23:10:00",69.46,"2019-12-15 00:20:00",20.92,"2019-12-15 15:10:00"
"2019-12-17 00:00:00",5,12.82,-1.615,"2019-12-17 00:00:00",23.29,"2019-12-16 12:00:00",7.139,"2019-12-16 13:30:00",-2.594,"2019-12-16 21:30:00",56.77,"2019-12-16 00:20:00",23.21,"2019-12-16 12:20:00"
"2019-12-18 00:00:00",6,12.8,-6.122,"2019-12-17 07:20:00",19.66,"2019-12-17 12:10:00",6.578,"2019-12-17 12:40:00",-5.245,"2019-12-17 06:00:00",49.46,"2019-12-17 02:10:00",12.08,"2019-12-17 12:50:00"
"2019-12-19 00:00:00",7,12.8,-6.92,"2019-12-18 07:00:00",19.93,"2019-12-18 12:00:00",8.66,"2019-12-18 11:50:00",-5.037,"2019-12-18 06:20:00",49.41,"2019-12-18 20:40:00",13.19,"2019-12-18 11:50:00"
"2019-12-20 00:00:00",8,12.79,-4.643,"2019-12-19 02:50:00",29.02,"2019-12-19 11:40:00",11.14,"2019-12-19 12:00:00",-2.84,"2019-12-19 02:30:00",58.19,"2019-12-19 06:50:00",17.05,"2019-12-19 10:50:00"
"2019-12-21 00:00:00",9,12.81,-2.013,"2019-12-20 06:50:00",29.03,"2019-12-20 12:00:00",13.76,"2019-12-20 12:30:00",-0.514,"2019-12-20 05:20:00",44.55,"2019-12-20 05:20:00",14.14,"2019-12-20 12:20:00"
"2019-12-22 00:00:00",10,12.81,-1.51,"2019-12-21 06:40:00",24.81,"2019-12-21 13:20:00",13.85,"2019-12-21 12:50:00",0.541,"2019-12-21 03:50:00",46.57,"2019-12-21 17:00:00",18.29,"2019-12-21 12:00:00"
"2019-12-23 00:00:00",11,12.81,2.847,"2019-12-22 04:20:00",14.06,"2019-12-22 14:20:00",11.39,"2019-12-22 14:10:00",3.659,"2019-12-22 18:50:00",46.79,"2019-12-22 18:50:00",12.88,"2019-12-22 04:50:00"
"2019-12-24 00:00:00",12,12.81,3.038,"2019-12-23 21:20:00",8.77,"2019-12-23 10:10:00",8.01,"2019-12-23 00:40:00",1.473,"2019-12-23 12:10:00",95.3,"2019-12-23 16:30:00",19.68,"2019-12-23 03:20:00"
"2019-12-25 00:00:00",13,12.81,1.262,"2019-12-24 06:50:00",20.16,"2019-12-24 11:50:00",7.743,"2019-12-24 11:00:00",0.298,"2019-12-24 23:30:00",94.5,"2019-12-24 05:00:00",43.46,"2019-12-24 14:00:00"
"2019-12-26 00:00:00",14,12.8,0.708,"2019-12-25 07:20:00",10.34,"2019-12-25 10:40:00",3.885,"2019-12-25 11:40:00",0.1,"2019-12-25 07:00:00",92.6,"2019-12-25 19:10:00",64.77,"2019-12-25 11:50:00"
"2019-12-27 00:00:00",15,12.79,0.846,"2019-12-27 00:00:00",5.858,"2019-12-26 14:40:00",2.489,"2019-12-26 01:00:00",-0.953,"2019-12-26 17:20:00",96,"2019-12-26 12:10:00",71.71,"2019-12-26 01:00:00"
"2019-12-28 00:00:00",16,12.79,-2.112,"2019-12-28 00:00:00",22.3,"2019-12-27 12:40:00",6.764,"2019-12-27 13:00:00",-2.33,"2019-12-27 23:50:00",91,"2019-12-27 02:40:00",42.48,"2019-12-27 12:50:00"
"2019-12-29 00:00:00",17,12.79,-4.555,"2019-12-28 06:30:00",23.19,"2019-12-28 11:30:00",7.176,"2019-12-28 14:50:00",-2.916,"2019-12-28 04:00:00",74.95,"2019-12-28 20:30:00",24.94,"2019-12-28 10:50:00"
"2019-12-30 00:00:00",18,12.79,-4.073,"2019-12-29 07:20:00",19.29,"2019-12-29 11:30:00",5.502,"2019-12-29 11:10:00",-4.333,"2019-12-29 06:10:00",82.7,"2019-12-29 23:20:00",43.19,"2019-12-29 08:10:00"
"2019-12-31 00:00:00",19,12.79,-1.127,"2019-12-30 07:10:00",11.05,"2019-12-30 14:00:00",5.158,"2019-12-30 13:40:00",-2.413,"2019-12-30 06:30:00",93.9,"2019-12-30 19:20:00",39.21,"2019-12-30 12:40:00"
"2020-01-01 00:00:00",20,12.79,0.113,"2020-01-01 00:00:00",26.32,"2019-12-31 12:40:00",10.68,"2019-12-31 15:30:00",0.548,"2019-12-31 21:50:00",82.3,"2019-12-31 00:10:00",30.47,"2019-12-31 15:30:00"
"2020-01-02 00:00:00",21,12.8,-1.961,"2020-01-01 04:10:00",28.36,"2020-01-01 11:30:00",14.66,"2020-01-01 12:30:00",0.047,"2020-01-01 01:50:00",63.66,"2020-01-01 19:40:00",15.7,"2020-01-01 10:30:00"
"2020-01-03 00:00:00",22,12.8,1.265,"2020-01-02 07:30:00",27.56,"2020-01-02 11:40:00",12.84,"2020-01-02 14:40:00",1.942,"2020-01-02 07:00:00",65.13,"2020-01-02 07:00:00",21.02,"2020-01-02 14:30:00"
"2020-01-04 00:00:00",23,12.8,1.079,"2020-01-03 06:40:00",31.52,"2020-01-03 11:30:00",15.99,"2020-01-03 11:30:00",2.589,"2020-01-03 20:30:00",59.74,"2020-01-03 19:10:00",19.3,"2020-01-03 10:40:00"
"2020-01-05 00:00:00",24,12.8,1.263,"2020-01-04 01:40:00",32.96,"2020-01-04 12:50:00",17.51,"2020-01-04 13:00:00",1.736,"2020-01-05 00:00:00",59.13,"2020-01-05 00:00:00",14.62,"2020-01-04 14:10:00"
"2020-01-06 00:00:00",25,12.8,-0.554,"2020-01-05 07:30:00",32.16,"2020-01-05 12:20:00",16.01,"2020-01-05 12:20:00",0.284,"2020-01-05 02:00:00",62.26,"2020-01-05 02:00:00",14.94,"2020-01-05 14:30:00"
"2020-01-07 00:00:00",26,12.8,-0.09,"2020-01-07 00:00:00",30.59,"2020-01-06 12:50:00",15.37,"2020-01-06 13:40:00",0.663,"2020-01-06 21:10:00",37.36,"2020-01-06 21:10:00",7.98,"2020-01-06 13:30:00"
"2020-01-08 00:00:00",27,12.79,-2.974,"2020-01-07 07:00:00",30.54,"2020-01-07 12:10:00",14.8,"2020-01-07 12:30:00",-0.672,"2020-01-07 03:00:00",38.65,"2020-01-07 17:50:00",12.26,"2020-01-07 09:30:00"
"2020-01-09 00:00:00",28,12.8,2.937,"2020-01-09 00:00:00",30.2,"2020-01-08 11:40:00",13.74,"2020-01-08 12:20:00",1.033,"2020-01-08 21:00:00",78.82,"2020-01-08 22:10:00",11.95,"2020-01-08 11:50:00"
"2020-01-10 00:00:00",29,12.78,0.556,"2020-01-09 20:40:00",13.59,"2020-01-09 09:30:00",6.717,"2020-01-09 12:50:00",-0.728,"2020-01-09 20:10:00",89.6,"2020-01-09 16:20:00",32.05,"2020-01-10 00:00:00"
"2020-01-11 00:00:00",30,12.77,-2.233,"2020-01-10 05:50:00",26.09,"2020-01-10 12:30:00",11.28,"2020-01-10 14:50:00",-1.296,"2020-01-10 05:10:00",48.2,"2020-01-10 04:50:00",12.37,"2020-01-10 09:40:00"
"2020-01-12 00:00:00",31,12.79,-0.436,"2020-01-11 00:10:00",28.53,"2020-01-11 12:40:00",13.43,"2020-01-11 11:40:00",-0.164,"2020-01-11 22:50:00",63.61,"2020-01-11 19:10:00",10.75,"2020-01-11 05:10:00"
"2020-01-13 00:00:00",32,12.77,-3.424,"2020-01-12 07:20:00",26.43,"2020-01-12 11:00:00",12.56,"2020-01-12 14:50:00",-2.169,"2020-01-12 00:30:00",68.43,"2020-01-12 00:30:00",28.29,"2020-01-12 15:20:00"
"2020-01-14 00:00:00",33,12.79,0.55,"2020-01-13 23:40:00",30.37,"2020-01-13 12:20:00",14.04,"2020-01-13 11:40:00",-1.194,"2020-01-13 20:00:00",72.99,"2020-01-13 20:00:00",10,"2020-01-13 04:40:00"
"2020-01-15 00:00:00",34,12.79,0.878,"2020-01-14 00:10:00",28.75,"2020-01-14 11:40:00",17.45,"2020-01-14 12:50:00",3.24,"2020-01-14 07:00:00",54.29,"2020-01-14 06:40:00",3.152,"2020-01-14 18:20:00"
"2020-01-16 00:00:00",35,12.79,0.992,"2020-01-16 00:00:00",29.75,"2020-01-15 12:00:00",13.25,"2020-01-15 13:40:00",0.666,"2020-01-15 22:00:00",58.02,"2020-01-15 22:10:00",6.252,"2020-01-15 00:50:00"
"2020-01-17 00:00:00",36,12.78,0.554,"2020-01-16 02:00:00",33,"2020-01-16 12:00:00",14.66,"2020-01-16 14:20:00",1.62,"2020-01-16 22:30:00",80.9,"2020-01-16 20:20:00",11.42,"2020-01-16 14:20:00"
"2020-01-18 00:00:00",37,12.78,-0.751,"2020-01-18 00:00:00",25.45,"2020-01-17 11:20:00",8.92,"2020-01-17 13:20:00",-1.984,"2020-01-17 22:20:00",81.8,"2020-01-17 18:50:00",47.08,"2020-01-17 13:30:00"
"2020-01-19 00:00:00",38,12.77,-3.016,"2020-01-18 07:10:00",26.54,"2020-01-18 11:30:00",11.87,"2020-01-18 14:10:00",-2.083,"2020-01-18 03:40:00",57.58,"2020-01-18 03:40:00",12.09,"2020-01-18 15:40:00"
"2020-01-20 00:00:00",39,12.77,-0.315,"2020-01-19 07:10:00",27.72,"2020-01-19 11:40:00",15.43,"2020-01-19 13:40:00",1.517,"2020-01-19 04:10:00",34.06,"2020-01-19 19:20:00",14.8,"2020-01-19 13:20:00"
"2020-01-21 00:00:00",40,12.78,4.913,"2020-01-20 07:00:00",18.19,"2020-01-20 11:20:00",13.19,"2020-01-20 11:10:00",4.957,"2020-01-20 03:10:00",45.93,"2020-01-21 00:00:00",20.18,"2020-01-20 10:30:00"
"2020-01-22 00:00:00",41,12.78,3.484,"2020-01-21 22:00:00",23.61,"2020-01-21 11:00:00",10.22,"2020-01-21 10:20:00",2.65,"2020-01-21 21:30:00",87.8,"2020-01-21 02:40:00",46.61,"2020-01-21 00:20:00"
"2020-01-23 00:00:00",42,12.77,1.241,"2020-01-22 06:50:00",26.85,"2020-01-22 11:50:00",12.34,"2020-01-22 14:00:00",0.993,"2020-01-22 02:30:00",89.2,"2020-01-22 02:50:00",40.18,"2020-01-22 14:30:00"
"2020-01-24 00:00:00",43,12.77,1.86,"2020-01-23 05:10:00",32.09,"2020-01-23 11:40:00",15.67,"2020-01-23 12:30:00",2.493,"2020-01-23 01:10:00",66.73,"2020-01-23 01:10:00",25.75,"2020-01-23 12:20:00"
"2020-01-25 00:00:00",44,12.78,0.092,"2020-01-24 06:50:00",31.01,"2020-01-24 13:00:00",16.56,"2020-01-24 13:10:00",2.267,"2020-01-24 04:30:00",56.85,"2020-01-24 01:50:00",19.74,"2020-01-24 16:00:00"
"2020-01-26 00:00:00",45,12.77,-0.486,"2020-01-25 07:00:00",31.24,"2020-01-25 12:20:00",16.4,"2020-01-25 13:30:00",1.666,"2020-01-25 06:40:00",60.72,"2020-01-25 06:40:00",22.15,"2020-01-25 15:20:00"
"2020-01-27 00:00:00",46,12.78,2.874,"2020-01-26 07:00:00",30.84,"2020-01-26 14:00:00",17.09,"2020-01-26 13:30:00",4.148,"2020-01-26 23:30:00",58.17,"2020-01-26 20:10:00",20.81,"2020-01-26 14:50:00"
"2020-01-28 00:00:00",47,12.77,2.271,"2020-01-27 06:10:00",31.63,"2020-01-27 12:10:00",15.41,"2020-01-27 12:20:00",3.057,"2020-01-27 22:40:00",58.39,"2020-01-27 07:10:00",22.09,"2020-01-27 13:30:00"
"2020-01-29 00:00:00",48,12.77,0.755,"2020-01-28 07:10:00",31.73,"2020-01-28 11:10:00",15.84,"2020-01-28 12:50:00",2.814,"2020-01-28 06:40:00",58.99,"2020-01-28 21:00:00",18.98,"2020-01-28 10:10:00"
"2020-01-30 00:00:00",49,12.77,0.846,"2020-01-29 05:00:00",22.1,"2020-01-29 11:20:00",11.43,"2020-01-29 12:20:00",0.625,"2020-01-29 04:10:00",65.25,"2020-01-29 04:10:00",21.15,"2020-01-29 14:30:00"
"2020-01-31 00:00:00",50,12.77,0.929,"2020-01-30 07:10:00",30.42,"2020-01-30 12:00:00",15.51,"2020-01-30 12:30:00",1.438,"2020-01-30 02:30:00",37.08,"2020-01-30 02:30:00",5.64,"2020-01-30 12:30:00"
"2020-02-01 00:00:00",51,12.77,1.422,"2020-01-31 05:20:00",30.7,"2020-01-31 12:40:00",16.72,"2020-01-31 14:40:00",2.206,"2020-01-31 04:30:00",44.79,"2020-01-31 04:30:00",6.565,"2020-01-31 14:30:00"
"2020-02-02 00:00:00",52,12.77,1.791,"2020-02-01 06:10:00",34.1,"2020-02-01 12:40:00",19.19,"2020-02-01 13:30:00",4.25,"2020-02-01 05:20:00",38.45,"2020-02-01 21:10:00",15.67,"2020-02-01 13:20:00"
"2020-02-03 00:00:00",53,12.77,1.62,"2020-02-02 06:20:00",28.06,"2020-02-02 11:50:00",19.56,"2020-02-02 11:40:00",3.927,"2020-02-02 00:40:00",78.81,"2020-02-02 23:10:00",13.29,"2020-02-02 12:00:00"
"2020-02-04 00:00:00",54,12.76,-2.097,"2020-02-04 00:00:00",20.54,"2020-02-03 13:30:00",5.809,"2020-02-03 03:30:00",-3.254,"2020-02-03 20:00:00",91.6,"2020-02-03 05:20:00",12.45,"2020-02-03 12:10:00"
"2020-02-05 00:00:00",55,12.74,-6.116,"2020-02-04 05:40:00",14.68,"2020-02-04 12:40:00",3.242,"2020-02-04 13:50:00",-5.42,"2020-02-04 05:20:00",28.75,"2020-02-04 04:20:00",9.41,"2020-02-04 16:10:00"
"2020-02-06 00:00:00",56,12.73,-4.936,"2020-02-05 06:20:00",26.16,"2020-02-05 13:00:00",11.67,"2020-02-05 13:30:00",-4.835,"2020-02-05 06:10:00",44.1,"2020-02-06 00:00:00",10.3,"2020-02-05 09:50:00"
"2020-02-07 00:00:00",57,12.75,1.341,"2020-02-06 05:20:00",31.74,"2020-02-06 11:20:00",16.58,"2020-02-06 15:40:00",2.59,"2020-02-06 05:10:00",55.58,"2020-02-06 05:10:00",23.49,"2020-02-06 14:30:00"
"2020-02-08 00:00:00",58,12.76,1.126,"2020-02-07 06:00:00",32.86,"2020-02-07 12:10:00",18.62,"2020-02-07 14:40:00",3.64,"2020-02-07 06:40:00",42.93,"2020-02-07 06:40:00",13.32,"2020-02-07 14:40:00"
"2020-02-09 00:00:00",59,12.76,1.658,"2020-02-08 02:50:00",32.09,"2020-02-08 12:50:00",19.64,"2020-02-08 12:50:00",3.825,"2020-02-08 02:20:00",42.36,"2020-02-08 19:10:00",12.69,"2020-02-08 11:10:00"
"2020-02-10 00:00:00",60,12.76,4.274,"2020-02-10 00:00:00",25.9,"2020-02-09 12:20:00",10.6,"2020-02-09 13:40:00",0.708,"2020-02-09 23:20:00",90.8,"2020-02-09 23:20:00",32.99,"2020-02-09 00:30:00"
"2020-02-11 00:00:00",61,12.74,2.741,"2020-02-10 09:00:00",7.106,"2020-02-10 21:40:00",9.07,"2020-02-10 21:20:00",0.894,"2020-02-10 01:40:00",90,"2020-02-10 06:00:00",17.72,"2020-02-10 23:50:00"
"2020-02-12 00:00:00",62,12.74,1.418,"2020-02-12 00:00:00",21.76,"2020-02-11 12:50:00",9.73,"2020-02-11 14:30:00",-0.847,"2020-02-11 19:30:00",39.12,"2020-02-11 19:30:00",10.59,"2020-02-11 14:50:00"
"2020-02-13 00:00:00",63,12.73,-2.485,"2020-02-12 06:40:00",30.83,"2020-02-12 12:40:00",14.17,"2020-02-12 10:40:00",-1.737,"2020-02-12 23:30:00",68.73,"2020-02-12 19:50:00",12.35,"2020-02-12 08:10:00"
"2020-02-14 00:00:00",64,12.74,-2.368,"2020-02-13 04:40:00",28.44,"2020-02-13 12:10:00",12.4,"2020-02-13 13:30:00",-1.735,"2020-02-13 02:10:00",61.55,"2020-02-13 21:10:00",21.12,"2020-02-13 12:40:00"
"2020-02-15 00:00:00",65,12.74,-2.106,"2020-02-14 06:50:00",28.47,"2020-02-14 12:10:00",13.35,"2020-02-14 13:00:00",0.186,"2020-02-14 02:40:00",55.24,"2020-02-14 19:50:00",22.61,"2020-02-14 15:00:00"
"2020-02-16 00:00:00",66,12.74,-2.149,"2020-02-15 06:50:00",32.75,"2020-02-15 11:20:00",15.25,"2020-02-15 10:50:00",-0.624,"2020-02-15 04:20:00",48.37,"2020-02-15 04:20:00",13.02,"2020-02-15 11:00:00"
"2020-02-17 00:00:00",67,12.74,1.463,"2020-02-16 03:10:00",32.4,"2020-02-16 12:20:00",17.92,"2020-02-16 15:40:00",1.923,"2020-02-16 02:40:00",56.28,"2020-02-16 21:40:00",22.35,"2020-02-16 12:40:00"
"2020-02-18 00:00:00",68,12.75,2.35,"2020-02-17 06:50:00",31.69,"2020-02-17 10:50:00",16.82,"2020-02-17 12:30:00",2.608,"2020-02-17 05:30:00",63.32,"2020-02-17 05:30:00",23.91,"2020-02-17 12:10:00"
"2020-02-19 00:00:00",69,12.74,1.412,"2020-02-18 06:40:00",32.1,"2020-02-18 12:10:00",15.99,"2020-02-18 12:00:00",3.014,"2020-02-18 02:30:00",62.86,"2020-02-18 02:30:00",12.92,"2020-02-18 11:20:00"
"2020-02-20 00:00:00",70,12.73,1.732,"2020-02-19 06:10:00",31.62,"2020-02-19 12:00:00",16.46,"2020-02-19 14:40:00",2.187,"2020-02-19 06:00:00",58.58,"2020-02-19 04:10:00",22.44,"2020-02-19 10:50:00"
"2020-02-21 00:00:00",71,12.74,0.348,"2020-02-20 06:40:00",31.14,"2020-02-20 11:40:00",15.9,"2020-02-20 13:50:00",0.913,"2020-02-20 02:10:00",57.2,"2020-02-20 02:10:00",16.39,"2020-02-20 13:20:00"
"2020-02-22 00:00:00",72,12.73,1.965,"2020-02-21 06:50:00",33.11,"2020-02-21 11:10:00",17.57,"2020-02-21 15:00:00",2.992,"2020-02-21 00:20:00",47.98,"2020-02-21 23:30:00",16.61,"2020-02-21 11:00:00"
"2020-02-23 00:00:00",73,12.73,4.624,"2020-02-22 22:00:00",16.6,"2020-02-22 09:30:00",9.55,"2020-02-22 00:10:00",2.612,"2020-02-22 15:30:00",92.3,"2020-02-23 00:00:00",34.7,"2020-02-22 00:10:00"
"2020-02-24 00:00:00",74,12.73,3.134,"2020-02-24 00:00:00",31.99,"2020-02-23 12:50:00",16.88,"2020-02-23 14:10:00",2.341,"2020-02-23 22:40:00",93.4,"2020-02-23 01:10:00",19.17,"2020-02-23 16:20:00"
"2020-02-25 00:00:00",75,12.73,0.032,"2020-02-24 06:30:00",31.54,"2020-02-24 11:30:00",18.69,"2020-02-24 14:00:00",2.368,"2020-02-24 05:50:00",51.08,"2020-02-24 05:50:00",7.27,"2020-02-24 16:00:00"
"2020-02-26 00:00:00",76,12.73,0.365,"2020-02-25 05:10:00",29.29,"2020-02-25 12:40:00",16.08,"2020-02-25 13:50:00",1.723,"2020-02-25 03:30:00",28.13,"2020-02-25 03:30:00",6.019,"2020-02-25 14:20:00"
"2020-02-27 00:00:00",77,12.73,1.089,"2020-02-26 06:40:00",26.95,"2020-02-26 12:20:00",13.96,"2020-02-26 15:00:00",1.761,"2020-02-26 06:30:00",26.6,"2020-02-26 20:10:00",9.51,"2020-02-26 14:30:00"
"2020-02-28 00:00:00",78,12.73,1.244,"2020-02-27 06:40:00",29.14,"2020-02-27 12:30:00",17.53,"2020-02-27 12:20:00",4.512,"2020-02-27 06:20:00",26.96,"2020-02-27 20:40:00",10.68,"2020-02-27 11:10:00"
"2020-02-29 00:00:00",79,12.73,4.135,"2020-02-28 04:10:00",34.29,"2020-02-28 12:10:00",18.85,"2020-02-28 14:30:00",4.759,"2020-02-28 02:30:00",35.63,"2020-02-28 08:10:00",9.73,"2020-02-28 09:10:00"
"2020-03-01 00:00:00",80,12.74,7.867,"2020-03-01 00:00:00",28.53,"2020-02-29 14:00:00",17.38,"2020-02-29 13:50:00",6.354,"2020-02-29 23:40:00",42.14,"2020-02-29 22:40:00",10.65,"2020-02-29 10:50:00"
"2020-03-02 00:00:00",81,12.73,2.865,"2020-03-01 23:30:00",18.98,"2020-03-01 12:30:00",10.1,"2020-03-01 12:20:00",0.992,"2020-03-01 22:10:00",86.5,"2020-03-01 18:00:00",32.67,"2020-03-01 00:30:00"
"2020-03-03 00:00:00",82,12.71,0.722,"2020-03-02 03:20:00",15.6,"2020-03-02 14:30:00",7.951,"2020-03-02 20:50:00",-0.988,"2020-03-02 03:00:00",92.7,"2020-03-02 08:10:00",26.8,"2020-03-03 00:00:00"
"2020-03-04 00:00:00",83,12.72,4.566,"2020-03-03 04:10:00",29.43,"2020-03-03 13:00:00",17.9,"2020-03-03 15:10:00",6.137,"2020-03-03 18:50:00",36.17,"2020-03-03 20:40:00",14.22,"2020-03-03 14:30:00"
"2020-03-05 00:00:00",84,12.72,3.262,"2020-03-04 06:30:00",33.81,"2020-03-04 11:30:00",19.15,"2020-03-04 11:20:00",4.528,"2020-03-04 06:10:00",74.27,"2020-03-04 18:30:00",19.01,"2020-03-04 12:10:00"
"2020-03-06 00:00:00",85,12.73,3.038,"2020-03-05 06:20:00",31.36,"2020-03-05 12:10:00",18.08,"2020-03-05 14:10:00",3.5,"2020-03-05 04:30:00",59.71,"2020-03-05 04:30:00",19.25,"2020-03-05 16:10:00"
"2020-03-07 00:00:00",86,12.72,1.244,"2020-03-06 06:20:00",33.98,"2020-03-06 12:10:00",19.8,"2020-03-06 12:50:00",3.177,"2020-03-06 04:00:00",54,"2020-03-06 04:00:00",20.87,"2020-03-06 08:00:00"
"2020-03-08 00:00:00",87,12.72,4.81,"2020-03-07 06:10:00",22.47,"2020-03-07 11:20:00",13.21,"2020-03-07 14:20:00",3.826,"2020-03-07 23:50:00",82.5,"2020-03-07 23:50:00",28.75,"2020-03-07 14:40:00"
"2020-03-09 00:00:00",88,12.71,3.495,"2020-03-08 06:30:00",21.82,"2020-03-08 12:20:00",12.64,"2020-03-08 14:50:00",2.39,"2020-03-08 05:00:00",79.84,"2020-03-08 05:00:00",27.38,"2020-03-09 00:00:00"
"2020-03-10 00:00:00",89,12.71,3.886,"2020-03-09 06:40:00",28.1,"2020-03-09 10:50:00",12.89,"2020-03-09 13:50:00",4.351,"2020-03-09 06:20:00",95.1,"2020-03-10 00:00:00",20.53,"2020-03-09 00:30:00"
"2020-03-11 00:00:00",90,12.71,7.558,"2020-03-10 23:20:00",12.77,"2020-03-10 12:20:00",7.706,"2020-03-10 09:40:00",-14.33,"2020-03-10 14:10:00",100,"2020-03-10 10:10:00",0.424,"2020-03-10 14:10:00"
"2020-03-12 00:00:00",91,12.7,4.738,"2020-03-11 06:20:00",29.17,"2020-03-11 11:10:00",10.43,"2020-03-11 14:50:00",-11.66,"2020-03-11 00:20:00",100,"2020-03-11 00:10:00",0.405,"2020-03-11 04:40:00"
"2020-03-13 00:00:00",92,12.7,4.78,"2020-03-12 22:10:00",10.33,"2020-03-12 09:40:00",7.869,"2020-03-12 09:20:00",3.257,"2020-03-12 03:10:00",98.1,"2020-03-12 10:10:00",75.46,"2020-03-12 20:00:00"
"2020-03-14 00:00:00",93,12.7,3.734,"2020-03-13 06:10:00",18.45,"2020-03-13 11:40:00",9.77,"2020-03-13 11:40:00",3.076,"2020-03-13 05:20:00",95.1,"2020-03-13 18:10:00",65.82,"2020-03-13 11:30:00"
"2020-03-15 00:00:00",94,12.7,4.678,"2020-03-14 06:00:00",22.18,"2020-03-14 13:50:00",12.23,"2020-03-14 13:00:00",4.13,"2020-03-14 23:10:00",89.8,"2020-03-14 03:50:00",50.48,"2020-03-14 13:00:00"
"2020-03-16 00:00:00",95,12.7,3.94,"2020-03-15 06:10:00",21.96,"2020-03-15 11:20:00",11.99,"2020-03-15 12:20:00",2.957,"2020-03-15 23:10:00",86.8,"2020-03-15 23:10:00",48.22,"2020-03-15 12:00:00"
"2020-03-17 00:00:00",96,12.7,2.052,"2020-03-16 06:20:00",27.26,"2020-03-16 12:10:00",11.74,"2020-03-16 13:20:00",2.227,"2020-03-16 03:40:00",84.6,"2020-03-16 01:20:00",42.78,"2020-03-16 07:40:00"
"2020-03-18 00:00:00",97,12.69,2.822,"2020-03-18 00:00:00",22.56,"2020-03-17 12:20:00",8.54,"2020-03-17 14:50:00",0.955,"2020-03-17 05:20:00",91.3,"2020-03-17 04:30:00",44.9,"2020-03-17 16:40:00"
"2020-03-19 00:00:00",98,12.69,0.502,"2020-03-18 04:20:00",9.58,"2020-03-18 14:50:00",4.494,"2020-03-18 14:40:00",-0.462,"2020-03-18 13:00:00",95.5,"2020-03-18 13:50:00",57.19,"2020-03-18 02:10:00"
"2020-03-20 00:00:00",99,12.68,1.317,"2020-03-19 05:10:00",17.26,"2020-03-19 12:30:00",8.34,"2020-03-19 12:20:00",0.873,"2020-03-19 04:50:00",91.7,"2020-03-19 18:20:00",52.51,"2020-03-19 12:10:00"
"2020-03-21 00:00:00",100,12.68,0.634,"2020-03-20 06:20:00",25.47,"2020-03-20 11:10:00",9.51,"2020-03-20 11:20:00",-0.481,"2020-03-20 22:50:00",88.6,"2020-03-20 23:20:00",50.86,"2020-03-20 11:20:00"
"2020-03-22 00:00:00",101,12.69,0.584,"2020-03-21 05:10:00",28.04,"2020-03-21 12:10:00",12.22,"2020-03-21 12:10:00",0.003,"2020-03-21 05:00:00",82.7,"2020-03-21 19:50:00",42.4,"2020-03-21 14:10:00"
"2020-03-23 00:00:00",102,12.7,1.591,"2020-03-22 06:10:00",28.93,"2020-03-22 11:50:00",14.02,"2020-03-22 13:30:00",2.247,"2020-03-22 05:40:00",93.2,"2020-03-22 23:30:00",31.38,"2020-03-22 08:20:00"
"2020-03-24 00:00:00",103,12.69,4.399,"2020-03-24 00:00:00",18.25,"2020-03-23 14:20:00",11.37,"2020-03-23 14:40:00",3.989,"2020-03-23 05:50:00",94.2,"2020-03-23 02:00:00",47.84,"2020-03-23 14:50:00"
"2020-03-25 00:00:00",104,12.69,0.751,"2020-03-24 06:10:00",23.09,"2020-03-24 11:20:00",13.71,"2020-03-24 14:00:00",2.209,"2020-03-24 06:00:00",78.23,"2020-03-24 23:00:00",37.52,"2020-03-24 14:00:00"
"2020-03-26 00:00:00",105,12.69,3.315,"2020-03-25 06:10:00",20.16,"2020-03-25 12:40:00",11.1,"2020-03-25 14:20:00",2.046,"2020-03-25 22:40:00",89.7,"2020-03-25 22:10:00",46.05,"2020-03-25 14:20:00"
