"TOA5","Pinyon2","CR1000X","12173","CR1000X.Std.03.02","CPU:PinyonSensorsDec11.CR1X","539","Table2"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C_Min","PTemp_C_TMn","PTemp_C_Max","PTemp_C_TMx","AirTC_Max","AirTC_TMx","AirTC_Min","AirTC_TMn","RH_Max","RH_TMx","RH_Min","RH_TMn"
"2021-09-25 00:00:00",649,12.84,14.42,"2021-09-24 05:00:00",37.15,"2021-09-24 10:20:00",26.39,"2021-09-24 10:10:00",13.89,"2021-09-24 04:30:00",83.1,"2021-09-24 17:50:00",33.68,"2021-09-24 09:00:00"
"2021-09-26 00:00:00",650,12.84,13.5,"2021-09-25 06:00:00",38.66,"2021-09-25 14:50:00",24.87,"2021-09-25 14:30:00",11.55,"2021-09-25 05:30:00",81.4,"2021-09-25 23:40:00",39.75,"2021-09-25 07:50:00"
"2021-09-27 00:00:00",651,12.81,12.67,"2021-09-26 06:00:00",39.63,"2021-09-26 13:00:00",25.23,"2021-09-26 13:20:00",13.42,"2021-09-26 06:00:00",73.09,"2021-09-26 00:10:00",37.64,"2021-09-26 13:20:00"
"2021-09-28 00:00:00",652,12.81,13.24,"2021-09-27 06:00:00",39.79,"2021-09-27 14:20:00",27.25,"2021-09-27 14:40:00",12.66,"2021-09-27 05:20:00",81.8,"2021-09-27 05:20:00",26.57,"2021-09-27 15:00:00"
"2021-09-29 00:00:00",653,12.85,12.94,"2021-09-29 00:00:00",33.87,"2021-09-28 11:50:00",24.76,"2021-09-28 11:00:00",11.84,"2021-09-28 23:00:00",64.78,"2021-09-28 18:30:00",10.83,"2021-09-28 14:40:00"
"2021-09-30 00:00:00",654,12.85,10.73,"2021-09-29 03:30:00",37.78,"2021-09-29 14:20:00",23.52,"2021-09-29 14:30:00",10.06,"2021-09-29 03:20:00",57.82,"2021-09-29 00:50:00",11.13,"2021-09-30 00:00:00"
"2021-10-01 00:00:00",655,12.83,7.994,"2021-09-30 05:50:00",38.59,"2021-09-30 12:30:00",24.24,"2021-09-30 14:40:00",7.988,"2021-09-30 05:20:00",19.37,"2021-09-30 05:20:00",6.9,"2021-09-30 15:50:00"
"2021-10-02 00:00:00",656,12.79,6.661,"2021-10-01 04:00:00",40.75,"2021-10-01 12:20:00",25.75,"2021-10-01 13:40:00",6.157,"2021-10-01 02:30:00",24.23,"2021-10-01 23:20:00",6.511,"2021-10-01 12:10:00"
"2021-10-03 00:00:00",657,12.78,6.593,"2021-10-02 06:00:00",37.73,"2021-10-02 15:40:00",25.89,"2021-10-02 13:10:00",7.65,"2021-10-02 03:20:00",29.04,"2021-10-02 06:00:00",9.24,"2021-10-02 13:20:00"
"2021-10-04 00:00:00",658,12.79,8.22,"2021-10-03 06:00:00",39.67,"2021-10-03 14:40:00",27.68,"2021-10-03 12:30:00",8.86,"2021-10-03 05:50:00",35.21,"2021-10-03 05:50:00",13.01,"2021-10-03 13:20:00"
"2021-10-05 00:00:00",659,12.79,12.07,"2021-10-04 06:00:00",38.61,"2021-10-04 12:50:00",27.12,"2021-10-04 14:20:00",12.04,"2021-10-04 01:00:00",67.24,"2021-10-04 22:00:00",15.09,"2021-10-04 12:30:00"
"2021-10-06 00:00:00",660,12.81,12.09,"2021-10-05 06:20:00",35.56,"2021-10-05 11:50:00",22.23,"2021-10-05 15:50:00",10.45,"2021-10-05 06:00:00",95.1,"2021-10-05 02:10:00",39.36,"2021-10-05 11:50:00"
"2021-10-07 00:00:00",661,12.82,9.64,"2021-10-06 06:10:00",37.05,"2021-10-06 13:00:00",24.46,"2021-10-06 13:00:00",9.56,"2021-10-06 05:20:00",84.6,"2021-10-06 05:30:00",40.05,"2021-10-06 13:40:00"
"2021-10-08 00:00:00",662,12.85,12.7,"2021-10-07 06:10:00",26.82,"2021-10-07 12:40:00",22.05,"2021-10-07 12:20:00",12.36,"2021-10-07 01:50:00",80.5,"2021-10-07 02:00:00",14.44,"2021-10-07 10:40:00"
"2021-10-09 00:00:00",663,12.89,8.67,"2021-10-09 00:00:00",18.52,"2021-10-08 10:30:00",16.43,"2021-10-08 00:10:00",9.24,"2021-10-08 23:30:00",96,"2021-10-08 08:00:00",30.76,"2021-10-08 00:10:00"
"2021-10-10 00:00:00",664,12.96,7.104,"2021-10-09 06:20:00",33.15,"2021-10-09 13:50:00",21.64,"2021-10-09 13:30:00",7.819,"2021-10-09 06:00:00",42.16,"2021-10-09 21:50:00",13.8,"2021-10-09 08:10:00"
"2021-10-11 00:00:00",665,12.84,6.367,"2021-10-10 06:10:00",37,"2021-10-10 12:30:00",24.97,"2021-10-10 12:10:00",6.699,"2021-10-10 05:30:00",49.77,"2021-10-10 19:50:00",13.55,"2021-10-10 12:10:00"
"2021-10-12 00:00:00",666,12.81,6.11,"2021-10-12 00:00:00",26.34,"2021-10-11 10:10:00",18.81,"2021-10-11 10:30:00",4.225,"2021-10-11 19:30:00",77.73,"2021-10-11 18:00:00",9.9,"2021-10-11 09:50:00"
"2021-10-13 00:00:00",667,12.92,2.478,"2021-10-12 06:20:00",29.49,"2021-10-12 12:50:00",16.64,"2021-10-12 12:40:00",0.313,"2021-10-12 23:50:00",46.31,"2021-10-12 23:50:00",11.31,"2021-10-12 13:40:00"
"2021-10-14 00:00:00",668,12.88,-0.499,"2021-10-13 06:10:00",31,"2021-10-13 13:40:00",18.43,"2021-10-13 13:30:00",-1.301,"2021-10-13 06:00:00",58.48,"2021-10-13 06:00:00",16.08,"2021-10-13 11:20:00"
"2021-10-15 00:00:00",669,12.85,1.394,"2021-10-14 06:10:00",33.26,"2021-10-14 13:30:00",21.55,"2021-10-14 12:40:00",0.738,"2021-10-14 06:00:00",55.12,"2021-10-14 02:50:00",11.86,"2021-10-14 12:40:00"
"2021-10-16 00:00:00",670,12.82,2.461,"2021-10-15 05:30:00",33.97,"2021-10-15 13:50:00",22.33,"2021-10-15 13:10:00",2.472,"2021-10-15 05:00:00",49.35,"2021-10-15 04:40:00",11.18,"2021-10-15 15:30:00"
"2021-10-17 00:00:00",671,12.81,2.341,"2021-10-16 06:10:00",35.78,"2021-10-16 14:20:00",23.74,"2021-10-16 12:40:00",2.64,"2021-10-16 03:30:00",32.87,"2021-10-16 06:00:00",8.71,"2021-10-16 12:40:00"
"2021-10-18 00:00:00",672,12.79,7.859,"2021-10-17 01:40:00",33.06,"2021-10-17 11:30:00",23.64,"2021-10-17 10:30:00",8.04,"2021-10-17 00:40:00",30.25,"2021-10-17 00:40:00",8.41,"2021-10-17 11:10:00"
"2021-10-19 00:00:00",673,12.86,2.883,"2021-10-19 00:00:00",13.73,"2021-10-18 07:40:00",10.52,"2021-10-18 11:00:00",0.556,"2021-10-19 00:00:00",89.3,"2021-10-18 11:30:00",29.52,"2021-10-18 00:10:00"
"2021-10-20 00:00:00",674,12.98,-0.534,"2021-10-19 06:20:00",31.72,"2021-10-19 12:50:00",19.39,"2021-10-19 12:40:00",-0.535,"2021-10-19 04:10:00",89.4,"2021-10-19 00:40:00",13.05,"2021-10-19 12:50:00"
"2021-10-21 00:00:00",675,12.84,0.426,"2021-10-20 06:00:00",33.75,"2021-10-20 12:20:00",20.95,"2021-10-20 13:20:00",-0.167,"2021-10-20 04:10:00",57.76,"2021-10-20 23:30:00",18.26,"2021-10-20 11:30:00"
"2021-10-22 00:00:00",676,12.81,2.967,"2021-10-21 06:20:00",36.43,"2021-10-21 12:40:00",23.84,"2021-10-21 12:40:00",2.858,"2021-10-21 01:40:00",56.99,"2021-10-21 06:20:00",13.94,"2021-10-21 12:40:00"
"2021-10-23 00:00:00",677,12.78,7.133,"2021-10-22 01:20:00",32.41,"2021-10-22 11:30:00",24.02,"2021-10-22 13:00:00",8.78,"2021-10-22 01:10:00",52.37,"2021-10-23 00:00:00",5.787,"2021-10-22 09:10:00"
"2021-10-24 00:00:00",678,12.84,10.43,"2021-10-24 00:00:00",33.45,"2021-10-23 13:10:00",22.71,"2021-10-23 12:00:00",9.67,"2021-10-23 22:00:00",72.33,"2021-10-23 04:40:00",20.81,"2021-10-23 11:50:00"
"2021-10-25 00:00:00",679,12.87,7.421,"2021-10-24 03:20:00",36.15,"2021-10-24 13:00:00",24.14,"2021-10-24 12:50:00",7.713,"2021-10-24 02:20:00",57.92,"2021-10-24 01:10:00",23.45,"2021-10-24 09:20:00"
"2021-10-26 00:00:00",680,12.84,6.331,"2021-10-26 00:00:00",23.72,"2021-10-25 12:00:00",17.06,"2021-10-25 09:30:00",5.577,"2021-10-25 21:40:00",95.3,"2021-10-25 18:20:00",43.12,"2021-10-25 00:10:00"
"2021-10-27 00:00:00",681,12.88,3.286,"2021-10-26 06:20:00",30.68,"2021-10-26 12:10:00",18.51,"2021-10-26 12:00:00",4.549,"2021-10-26 06:20:00",77.67,"2021-10-26 02:40:00",18.57,"2021-10-26 10:30:00"
"2021-10-28 00:00:00",682,12.85,4.359,"2021-10-27 06:20:00",35.7,"2021-10-27 14:20:00",24.97,"2021-10-27 12:50:00",4.344,"2021-10-27 05:50:00",56.55,"2021-10-27 05:50:00",20.11,"2021-10-27 12:50:00"
"2021-10-29 00:00:00",683,12.79,10.7,"2021-10-28 06:00:00",38.75,"2021-10-28 13:30:00",27.94,"2021-10-28 12:40:00",8.21,"2021-10-29 00:00:00",50.65,"2021-10-29 00:00:00",17.14,"2021-10-28 12:40:00"
"2021-10-30 00:00:00",684,12.75,6.537,"2021-10-29 06:20:00",38.57,"2021-10-29 13:20:00",27.5,"2021-10-29 12:10:00",6.883,"2021-10-29 06:10:00",56.2,"2021-10-29 02:00:00",16.7,"2021-10-29 12:10:00"
"2021-10-31 00:00:00",685,12.76,8.51,"2021-10-30 06:30:00",39.08,"2021-10-30 14:00:00",27.92,"2021-10-30 12:50:00",10.17,"2021-10-30 05:20:00",46.03,"2021-10-30 04:40:00",16,"2021-10-30 09:20:00"
"2021-11-01 00:00:00",686,12.77,10.62,"2021-10-31 06:10:00",31.75,"2021-10-31 14:00:00",23.94,"2021-10-31 12:20:00",10.87,"2021-10-31 05:10:00",49.32,"2021-10-31 22:30:00",15.65,"2021-10-31 10:20:00"
"2021-11-02 00:00:00",687,12.81,9.11,"2021-11-02 00:00:00",34.21,"2021-11-01 12:20:00",25.02,"2021-11-01 12:10:00",7.267,"2021-11-01 22:30:00",61.98,"2021-11-01 18:10:00",14.2,"2021-11-01 13:10:00"
"2021-11-03 00:00:00",688,12.83,6.854,"2021-11-02 03:00:00",36.02,"2021-11-02 12:40:00",23.98,"2021-11-02 08:40:00",6.381,"2021-11-02 01:00:00",56.89,"2021-11-03 00:00:00",11.99,"2021-11-02 08:40:00"
"2021-11-04 00:00:00",689,12.76,6.295,"2021-11-03 06:30:00",38.35,"2021-11-03 13:50:00",26.84,"2021-11-03 13:00:00",5.755,"2021-11-03 05:50:00",57.68,"2021-11-03 00:30:00",13.76,"2021-11-03 13:40:00"
"2021-11-05 00:00:00",690,12.75,5.977,"2021-11-04 06:30:00",38.48,"2021-11-04 13:50:00",26.37,"2021-11-04 11:50:00",5.895,"2021-11-04 02:10:00",47.6,"2021-11-04 02:10:00",14.66,"2021-11-04 12:20:00"
"2021-11-06 00:00:00",691,12.75,5.594,"2021-11-05 06:30:00",38.26,"2021-11-05 13:10:00",26.68,"2021-11-05 13:00:00",5.392,"2021-11-05 04:00:00",57.29,"2021-11-05 05:30:00",16.87,"2021-11-05 13:00:00"
"2021-11-07 00:00:00",692,12.76,9.68,"2021-11-06 05:00:00",37.81,"2021-11-06 13:10:00",27.84,"2021-11-06 11:20:00",10.91,"2021-11-06 03:20:00",41.71,"2021-11-06 01:30:00",12.8,"2021-11-06 10:50:00"
"2021-11-08 00:00:00",693,12.77,11.97,"2021-11-07 06:40:00",36.66,"2021-11-07 12:50:00",27.18,"2021-11-07 12:40:00",12.28,"2021-11-07 06:20:00",31.33,"2021-11-07 04:40:00",2.221,"2021-11-07 10:10:00"
"2021-11-09 00:00:00",694,12.8,10.2,"2021-11-08 06:20:00",33.2,"2021-11-08 13:00:00",24.78,"2021-11-08 12:30:00",11.05,"2021-11-08 05:20:00",43.32,"2021-11-08 05:30:00",7.604,"2021-11-08 23:40:00"
"2021-11-10 00:00:00",695,12.82,10.91,"2021-11-10 00:00:00",28.49,"2021-11-09 11:50:00",20.32,"2021-11-09 11:40:00",10.13,"2021-11-09 22:30:00",67.36,"2021-11-09 19:50:00",5.099,"2021-11-09 01:30:00"
"2021-11-11 00:00:00",696,12.85,6.191,"2021-11-10 05:50:00",37.86,"2021-11-10 13:50:00",26.05,"2021-11-10 13:50:00",5.773,"2021-11-10 04:20:00",66.51,"2021-11-10 04:20:00",15.03,"2021-11-10 12:10:00"
"2021-11-12 00:00:00",697,12.77,12.34,"2021-11-11 04:10:00",36.8,"2021-11-11 13:50:00",25.53,"2021-11-11 11:40:00",12.18,"2021-11-11 22:30:00",42.25,"2021-11-11 03:50:00",16.36,"2021-11-11 11:40:00"
"2021-11-13 00:00:00",698,12.77,9.78,"2021-11-13 00:00:00",38.81,"2021-11-12 13:20:00",28.29,"2021-11-12 13:00:00",7.367,"2021-11-12 21:20:00",46.04,"2021-11-12 21:30:00",12.28,"2021-11-12 13:00:00"
"2021-11-14 00:00:00",699,12.74,4.643,"2021-11-13 06:30:00",38.31,"2021-11-13 14:10:00",26.44,"2021-11-13 13:50:00",4.366,"2021-11-13 04:40:00",49.67,"2021-11-13 04:40:00",8.95,"2021-11-13 14:10:00"
"2021-11-15 00:00:00",700,12.74,5.776,"2021-11-14 06:50:00",38.58,"2021-11-14 13:50:00",27.62,"2021-11-14 13:30:00",5.817,"2021-11-14 23:50:00",37.63,"2021-11-14 06:40:00",9.82,"2021-11-14 13:30:00"
"2021-11-16 00:00:00",701,12.74,3.452,"2021-11-15 06:40:00",37.99,"2021-11-15 13:20:00",27.72,"2021-11-15 09:20:00",3.84,"2021-11-15 04:40:00",39.08,"2021-11-15 02:20:00",7.545,"2021-11-15 09:20:00"
"2021-11-17 00:00:00",702,12.76,10.75,"2021-11-16 00:10:00",30.95,"2021-11-16 14:10:00",23.84,"2021-11-16 12:40:00",10.69,"2021-11-16 23:10:00",25.33,"2021-11-16 23:10:00",7.827,"2021-11-16 12:20:00"
"2021-11-18 00:00:00",703,12.8,6.753,"2021-11-18 00:00:00",35.93,"2021-11-17 14:00:00",22.79,"2021-11-17 11:50:00",3.959,"2021-11-17 23:30:00",42.38,"2021-11-17 23:40:00",13.27,"2021-11-17 10:20:00"
"2021-11-19 00:00:00",704,12.77,3.211,"2021-11-18 04:30:00",32.24,"2021-11-18 12:40:00",21.69,"2021-11-18 10:10:00",2.753,"2021-11-18 02:00:00",48.82,"2021-11-18 03:20:00",15.54,"2021-11-18 10:10:00"
"2021-11-20 00:00:00",705,12.82,7.533,"2021-11-19 01:50:00",32.11,"2021-11-19 12:20:00",24.74,"2021-11-19 10:50:00",8.37,"2021-11-19 01:40:00",36.47,"2021-11-19 01:40:00",10.04,"2021-11-19 10:50:00"
"2021-11-21 00:00:00",706,12.83,5.295,"2021-11-20 06:40:00",34.16,"2021-11-20 13:40:00",22.15,"2021-11-20 11:10:00",2.654,"2021-11-20 06:10:00",32.8,"2021-11-20 22:40:00",10.53,"2021-11-20 09:40:00"
"2021-11-22 00:00:00",707,12.82,6.364,"2021-11-21 06:50:00",32.86,"2021-11-21 14:10:00",20.27,"2021-11-21 11:20:00",2.854,"2021-11-22 00:00:00",40.84,"2021-11-21 06:40:00",12.99,"2021-11-21 11:30:00"
"2021-11-23 00:00:00",708,12.82,0.894,"2021-11-22 06:40:00",33.72,"2021-11-22 12:40:00",21.37,"2021-11-22 12:30:00",0.496,"2021-11-22 02:10:00",35.71,"2021-11-22 05:20:00",9.79,"2021-11-22 12:30:00"
"2021-11-24 00:00:00",709,12.84,8.88,"2021-11-23 06:00:00",26.85,"2021-11-23 14:20:00",19.72,"2021-11-23 12:10:00",9.22,"2021-11-23 21:40:00",42.46,"2021-11-23 19:00:00",15.53,"2021-11-23 12:10:00"
"2021-11-25 00:00:00",710,12.86,4.268,"2021-11-24 04:20:00",29.37,"2021-11-24 13:20:00",18.22,"2021-11-24 13:10:00",4.852,"2021-11-24 01:50:00",33.77,"2021-11-24 03:20:00",8.72,"2021-11-24 11:30:00"
"2021-11-26 00:00:00",711,12.88,-0.282,"2021-11-26 00:00:00",25.09,"2021-11-25 13:40:00",13.36,"2021-11-25 12:00:00",-2.689,"2021-11-25 22:00:00",24.44,"2021-11-25 23:20:00",9.57,"2021-11-25 12:00:00"
"2021-11-27 00:00:00",712,12.9,-3.62,"2021-11-26 05:50:00",31.95,"2021-11-26 14:00:00",20.44,"2021-11-26 12:20:00",-3.291,"2021-11-26 01:20:00",27.56,"2021-11-26 04:40:00",4.475,"2021-11-26 10:40:00"
"2021-11-28 00:00:00",713,12.83,-1.116,"2021-11-27 06:40:00",33.17,"2021-11-27 13:40:00",22.01,"2021-11-27 10:50:00",-0.693,"2021-11-27 03:10:00",16.98,"2021-11-27 06:00:00",5.162,"2021-11-27 10:20:00"
"2021-11-29 00:00:00",714,12.8,1.896,"2021-11-28 06:20:00",35.05,"2021-11-28 14:10:00",23.32,"2021-11-28 13:10:00",3.579,"2021-11-28 03:10:00",28.11,"2021-11-29 00:00:00",5.63,"2021-11-28 08:30:00"
"2021-11-30 00:00:00",715,12.77,2.327,"2021-11-29 06:50:00",35.98,"2021-11-29 13:00:00",26.22,"2021-11-29 09:50:00",3.501,"2021-11-29 03:20:00",31.85,"2021-11-29 04:30:00",8.71,"2021-11-29 09:50:00"
"2021-12-01 00:00:00",716,12.76,4.366,"2021-11-30 05:10:00",35.64,"2021-11-30 13:20:00",24.96,"2021-11-30 10:50:00",5.319,"2021-11-30 23:20:00",33.83,"2021-11-30 23:10:00",9.43,"2021-11-30 10:50:00"
"2021-12-02 00:00:00",717,12.76,3.524,"2021-12-01 07:00:00",34.85,"2021-12-01 13:50:00",23.64,"2021-12-01 11:30:00",3.887,"2021-12-01 21:00:00",35.14,"2021-12-02 00:00:00",8.87,"2021-12-01 13:10:00"
"2021-12-03 00:00:00",718,12.78,3.051,"2021-12-02 06:50:00",34.68,"2021-12-02 13:00:00",23.8,"2021-12-02 09:00:00",3.682,"2021-12-02 03:10:00",49.84,"2021-12-02 06:50:00",12.71,"2021-12-02 12:50:00"
"2021-12-04 00:00:00",719,12.77,3.085,"2021-12-03 06:30:00",33.35,"2021-12-03 14:00:00",25.29,"2021-12-03 10:10:00",3.238,"2021-12-03 22:30:00",59.13,"2021-12-03 23:30:00",16.58,"2021-12-03 10:10:00"
"2021-12-05 00:00:00",720,12.84,1.656,"2021-12-04 06:30:00",33.1,"2021-12-04 13:50:00",21.45,"2021-12-04 12:10:00",1.554,"2021-12-04 06:00:00",64.85,"2021-12-04 06:00:00",18.87,"2021-12-04 12:50:00"
"2021-12-06 00:00:00",721,12.8,2.029,"2021-12-05 05:30:00",33.88,"2021-12-05 13:50:00",23.48,"2021-12-05 12:20:00",2.594,"2021-12-05 02:40:00",39.31,"2021-12-05 02:40:00",10.4,"2021-12-05 15:30:00"
"2021-12-07 00:00:00",722,12.79,4.534,"2021-12-06 07:00:00",34.64,"2021-12-06 12:40:00",25.25,"2021-12-06 12:20:00",6.204,"2021-12-06 07:00:00",27.89,"2021-12-06 07:00:00",7.44,"2021-12-06 10:30:00"
"2021-12-08 00:00:00",723,12.82,3.335,"2021-12-08 00:00:00",14.35,"2021-12-07 15:00:00",13.61,"2021-12-07 00:40:00",0.477,"2021-12-08 00:00:00",85.1,"2021-12-08 00:00:00",14.18,"2021-12-07 02:10:00"
"2021-12-09 00:00:00",724,12.88,0.669,"2021-12-08 04:30:00",28.91,"2021-12-08 13:10:00",16.7,"2021-12-08 13:00:00",-0.006,"2021-12-08 03:20:00",89,"2021-12-08 02:50:00",33.43,"2021-12-08 13:00:00"
"2021-12-10 00:00:00",725,12.9,2.537,"2021-12-10 00:00:00",9.05,"2021-12-09 13:20:00",7.998,"2021-12-09 13:10:00",2.495,"2021-12-09 23:00:00",96.5,"2021-12-09 20:00:00",74.54,"2021-12-09 06:10:00"
"2021-12-11 00:00:00",726,12.98,-2.279,"2021-12-11 00:00:00",20.1,"2021-12-10 10:40:00",10.09,"2021-12-10 10:40:00",-4.568,"2021-12-11 00:00:00",88.6,"2021-12-10 00:10:00",46.63,"2021-12-10 10:20:00"
"2021-12-12 00:00:00",727,13,-6.572,"2021-12-11 06:50:00",24.24,"2021-12-11 14:40:00",10.58,"2021-12-11 12:30:00",-6.707,"2021-12-11 06:10:00",83.8,"2021-12-11 01:40:00",22.92,"2021-12-11 14:30:00"
"2021-12-13 00:00:00",728,12.96,-3.108,"2021-12-12 01:10:00",26.93,"2021-12-12 13:20:00",12.99,"2021-12-12 10:00:00",-3.194,"2021-12-12 00:30:00",57.38,"2021-12-12 00:30:00",18.27,"2021-12-12 11:50:00"
"2021-12-14 00:00:00",729,12.93,2.8,"2021-12-13 07:10:00",17.76,"2021-12-13 12:50:00",11.53,"2021-12-13 12:50:00",3.301,"2021-12-13 07:00:00",91.3,"2021-12-13 22:50:00",26.61,"2021-12-13 03:10:00"
"2021-12-15 00:00:00",730,12.99,0.024,"2021-12-14 21:10:00",12.9,"2021-12-14 09:10:00",9.47,"2021-12-14 09:00:00",-0.549,"2021-12-14 19:50:00",96,"2021-12-14 17:10:00",68.8,"2021-12-14 08:00:00"
"2021-12-16 00:00:00",731,12.95,-3.138,"2021-12-15 07:10:00",21.33,"2021-12-15 13:10:00",8.66,"2021-12-15 13:00:00",-4.083,"2021-12-16 00:00:00",86.4,"2021-12-15 20:30:00",35.25,"2021-12-15 04:40:00"
"2021-12-17 00:00:00",732,13.01,-4.848,"2021-12-16 03:50:00",19.5,"2021-12-16 11:10:00",11.63,"2021-12-16 11:00:00",-4.511,"2021-12-16 02:20:00",91.1,"2021-12-16 23:30:00",38.98,"2021-12-16 09:20:00"
"2021-12-18 00:00:00",733,12.99,-1.122,"2021-12-17 04:30:00",24.66,"2021-12-17 14:10:00",12.23,"2021-12-17 13:50:00",-2.67,"2021-12-17 20:00:00",93.7,"2021-12-17 02:00:00",15.3,"2021-12-17 13:30:00"
"2021-12-19 00:00:00",734,12.95,-4.275,"2021-12-18 07:10:00",28.25,"2021-12-18 13:20:00",16.48,"2021-12-18 13:10:00",-2.769,"2021-12-18 21:10:00",55.42,"2021-12-18 19:10:00",7.186,"2021-12-18 12:20:00"
"2021-12-20 00:00:00",735,12.9,-4.972,"2021-12-19 07:00:00",26.87,"2021-12-19 13:00:00",14.32,"2021-12-19 09:30:00",-4.203,"2021-12-19 06:20:00",62.12,"2021-12-19 23:20:00",9.46,"2021-12-19 09:30:00"
"2021-12-21 00:00:00",736,12.91,-6.484,"2021-12-20 07:00:00",27.22,"2021-12-20 13:40:00",14.09,"2021-12-20 14:10:00",-5.859,"2021-12-20 06:50:00",54.22,"2021-12-20 06:50:00",13.11,"2021-12-20 09:00:00"
"2021-12-22 00:00:00",737,12.93,3.315,"2021-12-21 04:00:00",25.78,"2021-12-21 13:20:00",17.92,"2021-12-21 12:50:00",2.435,"2021-12-21 19:20:00",56.11,"2021-12-21 19:00:00",12.33,"2021-12-21 12:10:00"
"2021-12-23 00:00:00",738,12.9,4.587,"2021-12-22 00:30:00",32.78,"2021-12-22 13:00:00",20.02,"2021-12-22 12:10:00",5.239,"2021-12-22 00:10:00",39.8,"2021-12-22 00:10:00",4.706,"2021-12-22 09:10:00"
"2021-12-24 00:00:00",739,12.86,7.139,"2021-12-23 23:40:00",14.8,"2021-12-23 10:30:00",12.23,"2021-12-23 10:30:00",6.748,"2021-12-23 22:40:00",97.2,"2021-12-23 07:20:00",16,"2021-12-23 00:30:00"
"2021-12-25 00:00:00",740,12.9,2.611,"2021-12-24 23:30:00",9.53,"2021-12-24 15:30:00",8.25,"2021-12-24 04:20:00",3.6,"2021-12-24 21:30:00",97.5,"2021-12-24 04:50:00",66.51,"2021-12-24 16:10:00"
"2021-12-26 00:00:00",741,12.99,2.019,"2021-12-25 04:50:00",13.5,"2021-12-25 12:30:00",8.85,"2021-12-25 12:20:00",2.312,"2021-12-25 19:20:00",96.5,"2021-12-25 18:10:00",59.25,"2021-12-25 12:10:00"
"2021-12-27 00:00:00",742,13.03,0.687,"2021-12-26 23:40:00",15.3,"2021-12-26 12:30:00",8.26,"2021-12-26 12:20:00",0.801,"2021-12-26 22:50:00",96.8,"2021-12-26 03:10:00",19.52,"2021-12-26 09:00:00"
"2021-12-28 00:00:00",743,13.03,-1.154,"2021-12-27 07:20:00",11.44,"2021-12-27 12:30:00",5.099,"2021-12-27 11:40:00",-0.15,"2021-12-27 05:40:00",96.8,"2021-12-27 17:10:00",40.17,"2021-12-27 08:10:00"
"2021-12-29 00:00:00",744,13.06,0.15,"2021-12-29 00:00:00",9.38,"2021-12-28 13:30:00",4.637,"2021-12-28 13:00:00",-0.027,"2021-12-28 22:40:00",94.2,"2021-12-28 15:50:00",65.51,"2021-12-28 10:20:00"
"2021-12-30 00:00:00",745,13.06,-0.316,"2021-12-29 01:50:00",11.69,"2021-12-29 10:50:00",5.119,"2021-12-29 10:40:00",0.015,"2021-12-29 01:10:00",96.8,"2021-12-29 23:50:00",62.51,"2021-12-29 10:20:00"
"2021-12-31 00:00:00",746,13.03,-0.06,"2021-12-30 07:10:00",21.92,"2021-12-30 12:40:00",9.57,"2021-12-30 12:10:00",-0.35,"2021-12-30 06:30:00",99.5,"2021-12-30 22:30:00",66.5,"2021-12-30 10:50:00"
"2022-01-01 00:00:00",747,13,1.465,"2021-12-31 05:00:00",16.36,"2021-12-31 14:00:00",10.42,"2021-12-31 12:00:00",0.419,"2021-12-31 04:40:00",98.7,"2021-12-31 00:30:00",46.44,"2021-12-31 21:00:00"
"2022-01-02 00:00:00",748,12.95,-2.765,"2022-01-02 00:00:00",21.85,"2022-01-01 14:10:00",8.58,"2022-01-01 13:50:00",-3.356,"2022-01-01 21:30:00",93.4,"2022-01-01 05:40:00",15.17,"2022-01-01 14:50:00"
"2022-01-03 00:00:00",749,12.99,-6.558,"2022-01-02 06:50:00",21.89,"2022-01-02 13:30:00",7.561,"2022-01-02 11:20:00",-5.859,"2022-01-02 02:50:00",71.71,"2022-01-02 21:30:00",17.52,"2022-01-02 11:20:00"
"2022-01-04 00:00:00",750,12.99,-6.182,"2022-01-03 07:00:00",28.02,"2022-01-03 14:30:00",15.51,"2022-01-03 12:40:00",-5.151,"2022-01-03 05:00:00",55.42,"2022-01-03 03:10:00",6.854,"2022-01-04 00:00:00"
"2022-01-05 00:00:00",751,12.98,1.115,"2022-01-05 00:00:00",26.22,"2022-01-04 14:30:00",13.9,"2022-01-04 09:40:00",0.279,"2022-01-05 00:00:00",65.58,"2022-01-04 23:30:00",6.715,"2022-01-04 00:10:00"
"2022-01-06 00:00:00",752,12.89,-0.799,"2022-01-05 07:10:00",30.72,"2022-01-05 13:50:00",17.91,"2022-01-05 11:20:00",-0.752,"2022-01-05 06:10:00",69.54,"2022-01-05 06:10:00",17.12,"2022-01-05 11:30:00"
"2022-01-07 00:00:00",753,12.85,0.972,"2022-01-06 06:00:00",32.26,"2022-01-06 13:30:00",19.96,"2022-01-06 10:10:00",2.253,"2022-01-06 04:20:00",64.1,"2022-01-06 21:00:00",22.87,"2022-01-06 10:10:00"
"2022-01-08 00:00:00",754,12.84,5.32,"2022-01-07 04:50:00",24.6,"2022-01-07 13:10:00",17.39,"2022-01-07 13:00:00",6.424,"2022-01-07 20:30:00",50.09,"2022-01-07 02:10:00",15.9,"2022-01-07 23:00:00"
