"TOA5","Pinyon1","CR1000X","12170","CR1000X.Std.03.02","CPU:PinyonSensorsDec11.CR1X","6924","Table2"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C_Min","PTemp_C_TMn","PTemp_C_Max","PTemp_C_TMx","AirTC_Max","AirTC_TMx","AirTC_Min","AirTC_TMn","RH_Max","RH_TMx","RH_Min","RH_TMn","Rain_mm_Tot"
"TS","RN","Volts","Deg C","","Deg C","","Deg C","","Deg C","","%","","%","","mm"
"","","Min","Min","TMn","Max","TMx","Max","TMx","Min","TMn","Max","TMx","Min","TMn","Tot"
"2021-12-01 00:00:00",719,12.81,3.754,"2021-11-30 05:10:00",30.02,"2021-11-30 15:30:00",21.76,"2021-11-30 11:10:00",9.35,"2021-11-30 23:00:00",25.23,"2021-11-30 23:00:00",11.14,"2021-11-30 11:20:00",0
"2021-12-02 00:00:00",720,12.81,3.342,"2021-12-01 06:50:00",29.57,"2021-12-01 15:00:00",20.84,"2021-12-01 13:10:00",7.499,"2021-12-01 05:40:00",29.31,"2021-12-02 00:00:00",9.71,"2021-12-01 13:30:00",0
"2021-12-03 00:00:00",721,12.81,2.624,"2021-12-02 06:50:00",29.35,"2021-12-02 15:20:00",20.76,"2021-12-02 10:00:00",7.435,"2021-12-02 03:10:00",37.41,"2021-12-02 06:50:00",13.69,"2021-12-02 11:20:00",0
"2021-12-04 00:00:00",722,12.8,2.571,"2021-12-03 06:30:00",27.86,"2021-12-03 14:40:00",19.78,"2021-12-03 10:10:00",7.537,"2021-12-03 22:30:00",45.52,"2021-12-03 22:40:00",21.97,"2021-12-03 13:30:00",0
"2021-12-05 00:00:00",723,12.83,1.26,"2021-12-04 06:20:00",27.26,"2021-12-04 15:10:00",18.76,"2021-12-04 09:00:00",6.579,"2021-12-04 06:10:00",48.44,"2021-12-04 04:20:00",21.61,"2021-12-04 13:30:00",0
"2021-12-06 00:00:00",724,12.81,1.617,"2021-12-05 04:10:00",28.97,"2021-12-05 15:30:00",20.6,"2021-12-05 11:50:00",6.888,"2021-12-05 02:30:00",29.12,"2021-12-05 01:40:00",10.46,"2021-12-05 22:40:00",0
"2021-12-07 00:00:00",725,12.81,4.093,"2021-12-06 07:00:00",27.38,"2021-12-06 12:40:00",22.9,"2021-12-06 11:20:00",8.94,"2021-12-06 06:40:00",21.36,"2021-12-06 06:50:00",8.12,"2021-12-06 10:50:00",0
"2021-12-08 00:00:00",726,12.84,2.846,"2021-12-08 00:00:00",14.48,"2021-12-07 15:00:00",13.81,"2021-12-07 00:40:00",2.387,"2021-12-07 23:40:00",71.2,"2021-12-08 00:00:00",13.45,"2021-12-07 02:10:00",0
"2021-12-09 00:00:00",727,12.85,0.286,"2021-12-08 04:30:00",21.61,"2021-12-08 13:10:00",16.03,"2021-12-08 13:50:00",2.216,"2021-12-08 03:10:00",81.5,"2021-12-08 23:20:00",35.38,"2021-12-08 13:00:00",0
"2021-12-10 00:00:00",728,12.87,2.553,"2021-12-10 00:00:00",9.01,"2021-12-09 13:20:00",7.839,"2021-12-09 13:10:00",2.452,"2021-12-09 22:50:00",93.3,"2021-12-09 20:00:00",70.24,"2021-12-09 06:10:00",0
"2021-12-11 00:00:00",729,12.89,-2.71,"2021-12-11 00:00:00",14.58,"2021-12-10 10:40:00",8.59,"2021-12-10 10:10:00",-1.757,"2021-12-10 23:50:00",84.9,"2021-12-10 00:10:00",47.22,"2021-12-10 10:20:00",0
"2021-12-12 00:00:00",730,12.87,-6.874,"2021-12-11 06:40:00",18.76,"2021-12-11 15:50:00",8.76,"2021-12-11 14:30:00",-3.539,"2021-12-11 05:20:00",71.13,"2021-12-11 01:20:00",24.36,"2021-12-11 14:40:00",0
"2021-12-13 00:00:00",731,12.85,-3.834,"2021-12-12 01:10:00",21.27,"2021-12-12 15:10:00",11.5,"2021-12-12 09:50:00",-1.09,"2021-12-12 00:30:00",44.48,"2021-12-12 00:30:00",18.86,"2021-12-12 09:50:00",0
"2021-12-14 00:00:00",732,12.85,2.515,"2021-12-13 06:40:00",14.41,"2021-12-13 12:50:00",11.19,"2021-12-13 12:50:00",3.327,"2021-12-13 07:00:00",87.7,"2021-12-13 22:50:00",25.2,"2021-12-13 03:10:00",0
"2021-12-15 00:00:00",733,12.89,0.132,"2021-12-14 21:00:00",11.18,"2021-12-14 09:10:00",9.33,"2021-12-14 09:00:00",-0.613,"2021-12-14 19:50:00",97.6,"2021-12-14 17:30:00",65.33,"2021-12-14 08:00:00",0
"2021-12-16 00:00:00",734,12.86,-3.399,"2021-12-16 00:00:00",15.52,"2021-12-15 15:30:00",5.981,"2021-12-15 13:00:00",-2.679,"2021-12-16 00:00:00",77.44,"2021-12-15 01:00:00",34.38,"2021-12-15 03:50:00",0
"2021-12-17 00:00:00",735,12.87,-5.568,"2021-12-16 03:50:00",13.78,"2021-12-16 15:10:00",11.34,"2021-12-16 12:10:00",-3.005,"2021-12-16 02:00:00",84.6,"2021-12-16 22:50:00",34.91,"2021-12-16 09:20:00",0
"2021-12-18 00:00:00",736,12.87,-1.469,"2021-12-17 04:30:00",19.09,"2021-12-17 15:10:00",10.03,"2021-12-17 14:00:00",0.135,"2021-12-17 20:00:00",86.9,"2021-12-17 02:00:00",17.52,"2021-12-17 14:50:00",0
"2021-12-19 00:00:00",737,12.84,-4.684,"2021-12-18 07:10:00",22.39,"2021-12-18 15:30:00",14.23,"2021-12-18 12:30:00",-0.166,"2021-12-18 03:10:00",36.11,"2021-12-18 03:10:00",7.076,"2021-12-18 12:00:00",0
"2021-12-20 00:00:00",738,12.82,-5.235,"2021-12-19 07:00:00",21.45,"2021-12-19 15:30:00",12.51,"2021-12-19 09:40:00",-0.687,"2021-12-19 06:20:00",41.34,"2021-12-19 19:10:00",9.98,"2021-12-19 09:40:00",0
"2021-12-21 00:00:00",739,12.82,-7.131,"2021-12-20 07:00:00",21.3,"2021-12-20 14:20:00",12.77,"2021-12-20 14:10:00",-1.287,"2021-12-20 04:10:00",41.77,"2021-12-20 18:30:00",13.02,"2021-12-20 09:00:00",0
"2021-12-22 00:00:00",740,12.84,2.948,"2021-12-21 04:00:00",22.76,"2021-12-21 14:20:00",15.5,"2021-12-21 14:20:00",4.158,"2021-12-21 03:20:00",44.61,"2021-12-21 18:30:00",13.45,"2021-12-21 12:10:00",0
"2021-12-23 00:00:00",741,12.84,4.113,"2021-12-22 00:30:00",26,"2021-12-22 13:00:00",19.03,"2021-12-22 12:10:00",6.887,"2021-12-22 00:10:00",29.34,"2021-12-22 00:20:00",4.491,"2021-12-22 09:00:00",0
"2021-12-24 00:00:00",742,12.83,7.324,"2021-12-23 23:40:00",13.59,"2021-12-23 10:40:00",12.19,"2021-12-23 10:30:00",6.674,"2021-12-23 22:40:00",94.3,"2021-12-23 07:10:00",16.08,"2021-12-23 00:30:00",0
"2021-12-25 00:00:00",743,12.85,2.612,"2021-12-25 00:00:00",9.25,"2021-12-24 15:30:00",8.18,"2021-12-24 06:00:00",3.678,"2021-12-24 21:40:00",94.7,"2021-12-24 04:40:00",61.19,"2021-12-24 16:10:00",0
"2021-12-26 00:00:00",744,12.88,1.849,"2021-12-25 04:40:00",11.12,"2021-12-25 13:00:00",8.75,"2021-12-25 12:20:00",2.246,"2021-12-25 19:30:00",94.5,"2021-12-25 19:40:00",56.14,"2021-12-25 12:10:00",0
"2021-12-27 00:00:00",745,12.91,0.641,"2021-12-27 00:00:00",10.74,"2021-12-26 12:30:00",8.16,"2021-12-26 12:00:00",0.851,"2021-12-26 22:50:00",94.2,"2021-12-26 03:10:00",19.42,"2021-12-26 09:00:00",0
"2021-12-28 00:00:00",746,12.89,-1.324,"2021-12-27 07:20:00",8.41,"2021-12-27 12:40:00",4.98,"2021-12-27 11:40:00",-0.138,"2021-12-27 05:10:00",94.9,"2021-12-27 17:10:00",37.81,"2021-12-27 08:00:00",0
"2021-12-29 00:00:00",747,12.92,0.18,"2021-12-29 00:00:00",7.903,"2021-12-28 13:30:00",4.373,"2021-12-28 13:00:00",0.012,"2021-12-28 22:40:00",92.3,"2021-12-28 15:50:00",62.35,"2021-12-28 10:20:00",0
"2021-12-30 00:00:00",748,12.93,-0.226,"2021-12-29 01:50:00",8.26,"2021-12-29 11:00:00",5.045,"2021-12-29 10:40:00",0.043,"2021-12-29 01:00:00",94.2,"2021-12-29 23:10:00",60.66,"2021-12-29 10:30:00",0
"2021-12-31 00:00:00",749,12.91,-0.241,"2021-12-30 07:20:00",16.8,"2021-12-30 12:40:00",8.16,"2021-12-30 12:00:00",0.278,"2021-12-30 06:20:00",97.3,"2021-12-30 22:10:00",66.94,"2021-12-30 11:10:00",0
"2022-01-01 00:00:00",750,12.88,1.141,"2021-12-31 05:00:00",13.49,"2021-12-31 14:00:00",10.08,"2021-12-31 12:00:00",1.392,"2021-12-31 00:20:00",96.2,"2021-12-31 00:30:00",42.71,"2021-12-31 21:00:00",0
"2022-01-02 00:00:00",751,12.84,-3.383,"2022-01-02 00:00:00",16.53,"2022-01-01 15:20:00",6.675,"2022-01-01 14:10:00",-1.987,"2022-01-01 23:40:00",90.6,"2022-01-01 05:40:00",13.75,"2022-01-01 15:30:00",0
"2022-01-03 00:00:00",752,12.84,-6.988,"2022-01-02 06:40:00",16.39,"2022-01-02 15:40:00",5.989,"2022-01-02 11:20:00",-4.142,"2022-01-02 03:20:00",52.24,"2022-01-02 20:30:00",18.93,"2022-01-02 15:30:00",0
"2022-01-04 00:00:00",753,12.85,-6.663,"2022-01-03 07:00:00",20.98,"2022-01-03 14:30:00",15.43,"2022-01-03 14:30:00",-2.241,"2022-01-03 01:50:00",35.44,"2022-01-03 01:50:00",7.213,"2022-01-04 00:00:00",0
"2022-01-05 00:00:00",754,12.86,0.284,"2022-01-05 00:00:00",20.81,"2022-01-04 15:40:00",13.67,"2022-01-04 09:00:00",2.669,"2022-01-04 23:30:00",51.52,"2022-01-04 23:30:00",6.713,"2022-01-04 00:20:00",0
"2022-01-06 00:00:00",755,12.81,-1.084,"2022-01-05 07:10:00",24.53,"2022-01-05 15:40:00",16.36,"2022-01-05 11:20:00",2.068,"2022-01-05 06:00:00",52.4,"2022-01-05 06:00:00",18.33,"2022-01-05 11:30:00",0
"2022-01-07 00:00:00",756,12.79,0.954,"2022-01-06 05:50:00",26.34,"2022-01-06 15:20:00",18.05,"2022-01-06 11:30:00",6.034,"2022-01-06 05:30:00",51.71,"2022-01-06 18:00:00",24.83,"2022-01-06 10:50:00",0
"2022-01-08 00:00:00",757,12.8,4.676,"2022-01-07 04:50:00",20.98,"2022-01-07 16:00:00",17.37,"2022-01-07 12:20:00",8.1,"2022-01-07 20:20:00",45.43,"2022-01-07 02:10:00",15.23,"2022-01-07 23:00:00",0
"2022-01-09 00:00:00",758,12.82,1.509,"2022-01-09 00:00:00",22.84,"2022-01-08 14:30:00",14.25,"2022-01-08 12:40:00",1.906,"2022-01-08 21:00:00",50.57,"2022-01-08 07:10:00",19.38,"2022-01-08 03:10:00",0
"2022-01-10 00:00:00",759,12.79,-2.534,"2022-01-09 06:40:00",20.99,"2022-01-09 14:30:00",12.99,"2022-01-09 14:30:00",0.296,"2022-01-09 23:30:00",58.68,"2022-01-09 23:30:00",23.47,"2022-01-09 12:20:00",0
"2022-01-11 00:00:00",760,12.8,-3.124,"2022-01-10 06:40:00",20.75,"2022-01-10 15:10:00",13.1,"2022-01-10 14:30:00",0.189,"2022-01-10 01:00:00",57.97,"2022-01-10 01:00:00",19.28,"2022-01-10 12:00:00",0
"2022-01-12 00:00:00",761,12.83,0.201,"2022-01-11 07:30:00",24.05,"2022-01-11 15:20:00",15.02,"2022-01-11 14:30:00",3.739,"2022-01-11 22:20:00",39.16,"2022-01-11 05:20:00",11.19,"2022-01-12 00:00:00",0
"2022-01-13 00:00:00",762,12.78,-0.632,"2022-01-12 06:00:00",21.61,"2022-01-12 16:10:00",17.13,"2022-01-12 12:00:00",4.939,"2022-01-12 05:30:00",25.06,"2022-01-12 23:50:00",6.797,"2022-01-12 10:50:00",0
"2022-01-14 00:00:00",763,12.81,2.088,"2022-01-13 05:10:00",24.59,"2022-01-13 12:30:00",18.95,"2022-01-13 12:10:00",6.304,"2022-01-13 02:50:00",25.51,"2022-01-13 02:50:00",7.881,"2022-01-13 10:40:00",0
"2022-01-15 00:00:00",764,12.84,4.947,"2022-01-15 00:00:00",25.66,"2022-01-14 14:20:00",16.32,"2022-01-14 14:10:00",4.933,"2022-01-15 00:00:00",49.63,"2022-01-14 04:30:00",13.16,"2022-01-14 00:40:00",0
"2022-01-16 00:00:00",765,12.78,2.419,"2022-01-16 00:00:00",16.07,"2022-01-15 13:00:00",12.74,"2022-01-15 10:00:00",2.824,"2022-01-15 23:40:00",45.7,"2022-01-15 04:10:00",20.57,"2022-01-15 14:50:00",0
"2022-01-17 00:00:00",766,12.84,1.495,"2022-01-16 01:30:00",21.82,"2022-01-16 12:10:00",15.19,"2022-01-16 11:20:00",3.87,"2022-01-16 01:00:00",56.58,"2022-01-17 00:00:00",13.62,"2022-01-16 09:30:00",0
"2022-01-18 00:00:00",767,12.81,3.171,"2022-01-17 07:20:00",20.69,"2022-01-17 12:30:00",14.73,"2022-01-17 11:30:00",4.662,"2022-01-17 07:00:00",92.1,"2022-01-17 17:20:00",34.77,"2022-01-17 12:10:00",0
"2022-01-19 00:00:00",768,12.83,3.643,"2022-01-19 00:00:00",21.41,"2022-01-18 15:50:00",13.69,"2022-01-18 14:00:00",4.917,"2022-01-18 23:40:00",86.5,"2022-01-18 04:10:00",52.47,"2022-01-18 14:50:00",0
"2022-01-20 00:00:00",769,12.8,-1.047,"2022-01-19 07:00:00",24.53,"2022-01-19 15:40:00",15.1,"2022-01-19 12:50:00",3.616,"2022-01-19 01:20:00",66.59,"2022-01-19 00:10:00",24.68,"2022-01-19 12:00:00",0
"2022-01-21 00:00:00",770,12.79,0.228,"2022-01-21 00:00:00",25.29,"2022-01-20 15:00:00",15.44,"2022-01-20 14:50:00",3.6,"2022-01-20 20:00:00",44.8,"2022-01-20 00:30:00",13.45,"2022-01-20 13:20:00",0
"2022-01-22 00:00:00",771,12.77,-0.813,"2022-01-21 01:20:00",22.6,"2022-01-21 14:20:00",15.17,"2022-01-21 12:30:00",4.27,"2022-01-21 02:40:00",47.71,"2022-01-21 20:00:00",18.93,"2022-01-21 12:10:00",0
"2022-01-23 00:00:00",772,12.79,4.396,"2022-01-22 07:40:00",17.11,"2022-01-22 15:00:00",9.88,"2022-01-22 15:00:00",4.982,"2022-01-22 07:50:00",39.57,"2022-01-22 00:10:00",25.69,"2022-01-22 15:00:00",0
"2022-01-24 00:00:00",773,12.85,1.268,"2022-01-24 00:00:00",25.1,"2022-01-23 15:40:00",14.4,"2022-01-23 14:40:00",2.302,"2022-01-23 06:20:00",45.12,"2022-01-23 06:20:00",21.65,"2022-01-23 15:00:00",0
"2022-01-25 00:00:00",774,12.77,-1.3,"2022-01-24 05:00:00",27.31,"2022-01-24 16:00:00",17.83,"2022-01-24 14:30:00",1.643,"2022-01-24 00:50:00",39.47,"2022-01-24 01:50:00",13.93,"2022-01-24 14:30:00",0
"2022-01-26 00:00:00",775,12.77,3.152,"2022-01-25 04:10:00",24.1,"2022-01-25 15:20:00",14.88,"2022-01-25 11:20:00",5.426,"2022-01-25 23:00:00",31.19,"2022-01-25 00:10:00",13.47,"2022-01-25 18:10:00",0
"2022-01-27 00:00:00",776,12.78,-2.803,"2022-01-27 00:00:00",22.25,"2022-01-26 15:10:00",10.74,"2022-01-26 14:40:00",-1.707,"2022-01-27 00:00:00",42.31,"2022-01-27 00:00:00",17.43,"2022-01-26 13:20:00",0
"2022-01-28 00:00:00",777,12.8,-5.408,"2022-01-27 04:20:00",22.26,"2022-01-27 16:00:00",12.85,"2022-01-27 13:10:00",-0.774,"2022-01-27 00:10:00",39.88,"2022-01-27 00:10:00",8.41,"2022-01-27 13:50:00",0
"2022-01-29 00:00:00",778,12.79,-5.167,"2022-01-28 06:40:00",20.86,"2022-01-28 15:50:00",10.85,"2022-01-28 13:40:00",-1.295,"2022-01-28 03:20:00",32.88,"2022-01-28 03:20:00",10.37,"2022-01-28 15:20:00",0
"2022-01-30 00:00:00",779,12.82,-3.454,"2022-01-29 03:50:00",22.79,"2022-01-29 15:50:00",12.61,"2022-01-29 15:30:00",1.661,"2022-01-29 02:30:00",27.38,"2022-01-29 20:10:00",13.71,"2022-01-29 09:30:00",0
"2022-01-31 00:00:00",780,12.82,-2.851,"2022-01-30 06:30:00",26.63,"2022-01-30 16:00:00",16.29,"2022-01-30 13:50:00",1.197,"2022-01-30 06:00:00",32.05,"2022-01-30 20:10:00",9.22,"2022-01-30 10:40:00",0
"2022-02-01 00:00:00",781,12.77,-3.469,"2022-01-31 05:40:00",22.69,"2022-01-31 13:30:00",16.18,"2022-01-31 13:20:00",1.447,"2022-01-31 02:40:00",32.34,"2022-01-31 02:40:00",10.07,"2022-01-31 10:10:00",0
"2022-02-02 00:00:00",782,12.85,3.329,"2022-02-02 00:00:00",20.43,"2022-02-01 11:20:00",13.55,"2022-02-01 10:30:00",4.53,"2022-02-01 23:10:00",29.32,"2022-02-01 17:20:00",10.92,"2022-02-01 04:50:00",0
"2022-02-03 00:00:00",783,12.84,-2.085,"2022-02-02 07:00:00",14.8,"2022-02-02 14:00:00",5.815,"2022-02-02 13:30:00",-0.206,"2022-02-02 06:00:00",22.59,"2022-02-02 01:50:00",13.49,"2022-02-02 05:00:00",0
"2022-02-04 00:00:00",784,12.87,-2.855,"2022-02-03 06:40:00",19.18,"2022-02-03 15:50:00",8.37,"2022-02-03 14:20:00",-0.768,"2022-02-03 02:00:00",28.7,"2022-02-03 22:30:00",18.89,"2022-02-03 15:20:00",0
"2022-02-05 00:00:00",785,12.85,-4.119,"2022-02-04 07:10:00",20.02,"2022-02-04 16:00:00",8.92,"2022-02-04 14:40:00",-2.787,"2022-02-04 23:10:00",36.45,"2022-02-04 23:10:00",15.14,"2022-02-04 15:20:00",0
"2022-02-06 00:00:00",786,12.82,-7.612,"2022-02-05 06:40:00",23.85,"2022-02-05 16:00:00",12.99,"2022-02-05 14:20:00",-2.739,"2022-02-05 02:40:00",35.78,"2022-02-05 00:30:00",9.11,"2022-02-05 11:20:00",0
"2022-02-07 00:00:00",787,12.81,-0.09,"2022-02-06 07:10:00",26.29,"2022-02-06 16:10:00",15.55,"2022-02-06 14:30:00",4.365,"2022-02-06 04:00:00",22.06,"2022-02-06 04:00:00",10.33,"2022-02-06 09:40:00",0
"2022-02-08 00:00:00",788,12.78,-1.935,"2022-02-07 05:50:00",25.6,"2022-02-07 15:50:00",14.55,"2022-02-07 14:10:00",1.162,"2022-02-07 05:00:00",30.57,"2022-02-07 22:30:00",11.87,"2022-02-07 15:10:00",0
"2022-02-09 00:00:00",789,12.77,-3.634,"2022-02-08 06:50:00",27.15,"2022-02-08 15:50:00",17.53,"2022-02-08 14:30:00",1.194,"2022-02-08 04:50:00",30.6,"2022-02-08 01:20:00",11.51,"2022-02-08 15:30:00",0
"2022-02-10 00:00:00",790,12.79,4.886,"2022-02-09 07:10:00",29.01,"2022-02-09 15:20:00",19.69,"2022-02-09 13:20:00",8.97,"2022-02-09 04:20:00",19.13,"2022-02-09 04:20:00",6.28,"2022-02-09 13:00:00",0
"2022-02-11 00:00:00",791,12.78,6.872,"2022-02-10 23:10:00",30.51,"2022-02-10 16:10:00",18.92,"2022-02-10 16:00:00",9.3,"2022-02-10 21:20:00",31.53,"2022-02-10 05:30:00",13.96,"2022-02-10 17:00:00",0
"2022-02-12 00:00:00",792,12.76,5.47,"2022-02-11 04:40:00",32.08,"2022-02-11 15:20:00",22.24,"2022-02-11 14:20:00",10.48,"2022-02-11 04:30:00",32.7,"2022-02-11 06:00:00",11.76,"2022-02-11 19:50:00",0
"2022-02-13 00:00:00",793,12.75,2.2,"2022-02-13 00:00:00",29.56,"2022-02-12 16:20:00",19.57,"2022-02-12 14:30:00",5.145,"2022-02-12 23:40:00",26.41,"2022-02-12 23:40:00",8.55,"2022-02-12 10:10:00",0
"2022-02-14 00:00:00",794,12.73,-2.837,"2022-02-13 06:50:00",30.46,"2022-02-13 15:40:00",19.9,"2022-02-13 12:40:00",4.133,"2022-02-13 06:40:00",27.88,"2022-02-13 04:10:00",7.916,"2022-02-13 10:50:00",0
"2022-02-15 00:00:00",795,12.73,-0.888,"2022-02-14 05:00:00",28.65,"2022-02-14 13:40:00",21.81,"2022-02-14 14:10:00",5.893,"2022-02-14 03:40:00",24.61,"2022-02-15 00:00:00",6.805,"2022-02-14 14:20:00",0
"2022-02-16 00:00:00",796,12.78,-0.855,"2022-02-16 00:00:00",13.77,"2022-02-15 14:50:00",10.84,"2022-02-15 11:50:00",-1.731,"2022-02-15 23:50:00",97.4,"2022-02-15 20:20:00",23.9,"2022-02-15 01:20:00",0
"2022-02-17 00:00:00",797,12.88,-1.011,"2022-02-16 00:20:00",18.57,"2022-02-16 15:40:00",12.42,"2022-02-16 13:10:00",-1.184,"2022-02-16 00:10:00",90,"2022-02-16 05:10:00",31.19,"2022-02-16 15:10:00",0
"2022-02-18 00:00:00",798,12.86,-2.9,"2022-02-18 00:00:00",23.48,"2022-02-17 16:00:00",11.04,"2022-02-17 15:10:00",-1.62,"2022-02-17 22:20:00",37.52,"2022-02-17 00:20:00",10.98,"2022-02-17 15:50:00",0
"2022-02-19 00:00:00",799,12.79,-5.479,"2022-02-18 05:10:00",26.01,"2022-02-18 15:50:00",14.43,"2022-02-18 15:00:00",-1.2,"2022-02-18 00:40:00",31.29,"2022-02-18 00:40:00",10.21,"2022-02-18 13:40:00",0
"2022-02-20 00:00:00",800,12.77,-3.322,"2022-02-19 06:20:00",27.94,"2022-02-19 15:40:00",16.28,"2022-02-19 14:10:00",1.631,"2022-02-19 01:20:00",33.52,"2022-02-19 23:20:00",14.25,"2022-02-19 14:10:00",0
"2022-02-21 00:00:00",801,12.76,-0.914,"2022-02-20 03:10:00",27.7,"2022-02-20 14:40:00",17.85,"2022-02-20 14:40:00",2.4,"2022-02-20 02:40:00",40.52,"2022-02-20 19:00:00",12.36,"2022-02-20 08:30:00",0
"2022-02-22 00:00:00",802,12.8,3.054,"2022-02-21 22:50:00",13.39,"2022-02-21 10:50:00",8.49,"2022-02-21 10:20:00",1.689,"2022-02-21 21:10:00",86.2,"2022-02-21 19:50:00",27.62,"2022-02-21 02:00:00",0
"2022-02-23 00:00:00",803,12.87,0.391,"2022-02-23 00:00:00",9.6,"2022-02-22 14:00:00",6.19,"2022-02-22 12:00:00",-1.471,"2022-02-22 23:00:00",98.4,"2022-02-22 23:00:00",53.51,"2022-02-22 12:30:00",0
"2022-02-24 00:00:00",804,12.93,-5.682,"2022-02-24 00:00:00",8.22,"2022-02-23 16:30:00",1.599,"2022-02-23 15:30:00",-5.524,"2022-02-23 23:50:00",98.2,"2022-02-23 00:10:00",51.73,"2022-02-23 16:40:00",0
"2022-02-25 00:00:00",805,13.01,-8.42,"2022-02-24 06:40:00",19.66,"2022-02-24 15:50:00",5.599,"2022-02-24 14:10:00",-5.843,"2022-02-24 05:40:00",65.94,"2022-02-24 00:10:00",24.81,"2022-02-24 15:30:00",0
"2022-02-26 00:00:00",806,12.88,-6.635,"2022-02-25 06:20:00",21.85,"2022-02-25 16:20:00",9.39,"2022-02-25 15:00:00",-4.262,"2022-02-25 02:00:00",61.93,"2022-02-25 02:00:00",14.84,"2022-02-25 16:10:00",0
"2022-02-27 00:00:00",807,12.84,-3.466,"2022-02-27 00:00:00",22.98,"2022-02-26 16:10:00",11.06,"2022-02-26 13:40:00",-0.275,"2022-02-26 23:30:00",34.52,"2022-02-26 21:00:00",11.34,"2022-02-26 12:50:00",0
"2022-02-28 00:00:00",808,12.84,-5.601,"2022-02-27 03:00:00",25.65,"2022-02-27 16:10:00",13.99,"2022-02-27 15:20:00",-2.31,"2022-02-27 02:30:00",34.75,"2022-02-27 02:30:00",7.344,"2022-02-27 15:40:00",0
"2022-03-01 00:00:00",809,12.82,3.146,"2022-02-28 00:10:00",29.73,"2022-02-28 15:20:00",18.4,"2022-02-28 15:00:00",8.21,"2022-02-28 05:50:00",12.6,"2022-02-28 05:50:00",7.115,"2022-02-28 02:30:00",0
"2022-03-02 00:00:00",810,12.78,4.776,"2022-03-02 00:00:00",33.9,"2022-03-01 15:30:00",22.05,"2022-03-01 14:20:00",8.36,"2022-03-01 23:50:00",20.42,"2022-03-01 23:50:00",5.96,"2022-03-01 13:50:00",0
"2022-03-03 00:00:00",811,12.73,-0.603,"2022-03-02 06:30:00",32.28,"2022-03-02 14:40:00",22.72,"2022-03-02 12:10:00",7.283,"2022-03-02 05:50:00",27.64,"2022-03-02 22:50:00",7.344,"2022-03-02 11:30:00",0
"2022-03-04 00:00:00",812,12.76,3.787,"2022-03-03 06:40:00",27.36,"2022-03-03 14:50:00",19.56,"2022-03-03 13:50:00",5.083,"2022-03-03 23:40:00",79.06,"2022-03-03 23:40:00",10.25,"2022-03-03 16:40:00",0
"2022-03-05 00:00:00",813,12.79,2.599,"2022-03-04 07:20:00",13.84,"2022-03-04 13:00:00",9.31,"2022-03-04 12:20:00",0.11,"2022-03-04 04:40:00",97.2,"2022-03-04 05:00:00",58.71,"2022-03-04 14:20:00",0
"2022-03-06 00:00:00",814,12.92,0.106,"2022-03-06 00:00:00",9.51,"2022-03-05 14:00:00",6.085,"2022-03-05 13:20:00",-0.715,"2022-03-05 18:30:00",97.8,"2022-03-05 19:00:00",46.32,"2022-03-05 13:20:00",0
"2022-03-07 00:00:00",815,12.95,-1.947,"2022-03-06 06:40:00",20.68,"2022-03-06 15:20:00",9.59,"2022-03-06 16:50:00",-0.413,"2022-03-06 22:50:00",78.14,"2022-03-06 20:00:00",34.44,"2022-03-06 16:40:00",0
"2022-03-08 00:00:00",816,12.88,-3.386,"2022-03-07 05:20:00",20.82,"2022-03-07 14:50:00",9.94,"2022-03-07 13:20:00",-0.907,"2022-03-07 01:30:00",72.93,"2022-03-07 01:30:00",11.4,"2022-03-07 15:20:00",0
"2022-03-09 00:00:00",817,12.86,-3.049,"2022-03-08 06:40:00",25.41,"2022-03-08 15:50:00",12.06,"2022-03-08 13:40:00",-1.023,"2022-03-08 05:50:00",43.15,"2022-03-08 21:40:00",16.9,"2022-03-08 13:50:00",0
"2022-03-10 00:00:00",818,12.81,-1.219,"2022-03-09 04:30:00",22.08,"2022-03-09 14:50:00",15.92,"2022-03-09 12:50:00",2.895,"2022-03-09 00:10:00",50.13,"2022-03-09 22:00:00",19.36,"2022-03-09 09:30:00",0
"2022-03-11 00:00:00",819,12.85,2.916,"2022-03-11 00:00:00",22.86,"2022-03-10 14:20:00",12.16,"2022-03-10 13:40:00",1.472,"2022-03-10 19:30:00",79.27,"2022-03-10 06:10:00",10,"2022-03-11 00:00:00",0
"2022-03-12 00:00:00",820,12.86,0.092,"2022-03-12 00:00:00",26.8,"2022-03-11 15:10:00",13.28,"2022-03-11 15:00:00",0.277,"2022-03-11 23:20:00",28.74,"2022-03-11 23:20:00",8.61,"2022-03-11 03:50:00",0
"2022-03-13 00:00:00",821,12.79,-3.748,"2022-03-12 05:50:00",29.79,"2022-03-12 16:30:00",16.38,"2022-03-12 14:40:00",0.224,"2022-03-12 05:20:00",33.41,"2022-03-12 20:50:00",11.17,"2022-03-12 08:20:00",0
"2022-03-14 00:00:00",822,12.77,2.818,"2022-03-13 00:50:00",23.76,"2022-03-13 15:00:00",18.42,"2022-03-13 12:40:00",6.431,"2022-03-13 00:30:00",46.73,"2022-03-13 19:20:00",7.002,"2022-03-13 10:40:00",0
